2026-06-29 11:19:04,685 [INFO] engine.optim_wrapper: Param: backbone.res_layers.0.blocks.0.branch2a.conv.weight, lr: 1e-05, weight_decay: 0.0001
2026-06-29 11:19:04,705 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.3.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.4.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.self_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,706 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.encoder.layers.5.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.ref_point_head.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.ref_point_head.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.ref_point_head.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.ref_point_head.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.cross_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.self_attn.in_proj_weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.self_attn.in_proj_bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.self_attn.out_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.self_attn.out_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.0.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,707 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.cross_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.self_attn.in_proj_weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.self_attn.in_proj_bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.self_attn.out_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.self_attn.out_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.1.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.cross_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.self_attn.in_proj_weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.self_attn.in_proj_bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.self_attn.out_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.self_attn.out_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,708 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.2.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.cross_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.self_attn.in_proj_weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.self_attn.in_proj_bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.self_attn.out_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.self_attn.out_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.3.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.cross_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,709 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.self_attn.in_proj_weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.self_attn.in_proj_bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.self_attn.out_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.self_attn.out_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.4.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.sampling_offsets.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.sampling_offsets.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.attention_weights.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.attention_weights.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.value_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.value_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.output_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.cross_attn.output_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.norm1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.norm1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.self_attn.in_proj_weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.self_attn.in_proj_bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.self_attn.out_proj.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.self_attn.out_proj.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.norm2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.norm2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.ffn.linear1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.ffn.linear1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.ffn.linear2.weight, lr: 0.0001, weight_decay: 0.0001
